51.9018
51.9018
52.2667
53.0371
53.2043
53.3433
53.3464
53.3464
53.378
53.3891
0
0
0
52.1396
52.5828
52.6404
52.6404
52.6766
52.8407
52.992
53.0371
53.0371
53.1442
53.1454
53.146
53.2043
53.2043
53.2469
53.2557
53.2557
53.2878
53.2951
53.2954
53.3099
53.3206
53.3223
53.3223
53.3347
53.3397
53.347
53.347
53.3531
53.3629
53.3629
53.3632
53.3632
53.3704
53.3704
53.3755
53.3776
53.3786
53.387
53.3223
53.3509
53.3531
53.3891
